Number of Genes (l),Population Size (N),Generations (G),Mutation Probability (P_m),Crossover Probability (P_c)
5,30,10,0.033,0.6

Generation,Avg Fitness,Best Fitness,# of Correct Bits in Best
5,0.0775516,0.52446,4
6,0.0904861,0.52446,4
7,0.0685853,0.727976,5
8,0.0752683,0.727976,5
9,0.0585854,0.727976,5
10,0.0743224,0.727976,5

1,0.117356,0.727976,5
2,0.105207,0.727976,5
3,0.104035,0.727976,5
4,0.0218312,0.125382,3
5,0.120234,0.727976,5
6,0.0515055,0.727976,5
7,0.0804314,0.727976,5
8,0.0710471,0.52446,4
9,0.072068,0.727976,5
10,0.0872911,0.52446,4

1,0.00554936,0.0847033,3
2,0.0663057,0.727976,5
3,0.0730117,0.727976,5
4,0.0159906,0.263076,3
5,0.0577065,0.52446,4
6,0.0334172,0.727976,5
7,0.0699663,0.373663,4
8,0.0582698,0.52446,4
9,0.030765,0.263076,3
10,0.0793683,0.727976,5

1,0.058063,0.52446,4
2,0.0561766,0.727976,5
3,0.065599,0.727976,5
4,0.0817262,0.52446,4
5,0.0575744,0.52446,4
6,0.122364,0.727976,5
7,0.102279,0.727976,5
8,0.0714723,0.52446,4
9,0.0628936,0.727976,5
10,0.102702,0.727976,5

1,0.0648783,0.727976,5
2,0.0318403,0.182868,4
3,0.125263,0.727976,5
4,0.0216412,0.263076,3
5,0.0501309,0.373663,4
6,0.114231,0.727976,5
7,0.0942541,0.727976,5
8,0.0478426,0.373663,4
9,0.0868395,0.727976,5
10,0.0804817,0.727976,5

1,0.0973104,0.727976,5
2,0.0361586,0.182868,4
3,0.0344296,0.373663,4
4,0.0637995,0.52446,4
5,0.0240329,0.373663,4
6,0.080881,0.727976,5
7,0.0539542,0.727976,5
8,0.0866233,0.52446,4
9,0.106796,0.727976,5
10,0.0678875,0.727976,5

1,0.0890032,0.727976,5
2,0.0726727,0.727976,5
3,0.10034,0.727976,5
4,0.120821,0.727976,5
5,0.103525,0.727976,5
6,0.0266521,0.373663,4
7,0.0772513,0.52446,4
8,0.0662302,0.727976,5
9,0.0559139,0.52446,4
10,0.0648559,0.373663,4

1,0.0462421,0.52446,4
2,0.0882195,0.727976,5
3,0.0796514,0.727976,5
4,0.0720512,0.727976,5
5,0.0776328,0.727976,5
6,0.0465138,0.727976,5
7,0.0546713,0.727976,5
8,0.0838397,0.727976,5
9,0.0274136,0.263076,3
10,0.023,0.52446,4

1,0.10645,0.727976,5
2,0.0745258,0.727976,5
3,0.0878399,0.727976,5
4,0.0301028,0.373663,4
5,0.0315121,0.263076,3
6,0.0954808,0.727976,5
7,0.0879775,0.727976,5
8,0.0162894,0.125382,3
9,0.0505818,0.52446,4
10,0.0614987,0.52446,4

1,0.109731,0.727976,5
2,0.0429952,0.52446,4
3,0.0854433,0.727976,5
4,0.0339407,0.263076,3
5,0.0214919,0.182868,4
6,0.0814161,0.52446,4
7,0.0836884,0.727976,5
8,0.0570097,0.373663,4
9,0.0812981,0.727976,5
10,0.0495904,0.52446,4
